qid,band,pi_en,pi_cm,pi_zh
337073,0-20,-0.02350564437019188,-0.058272952389710905,-0.10444070956715931
1098600,0-20,-0.005210420278095727,-0.05061956796513319,-0.11617977399363573
1057251,0-20,0.0024824533887238915,-0.08854087174100385,-0.10778297311163995
1097448,0-20,0.009098335765926821,-0.009457913374179588,-0.12518469269409593
1097469,0-20,0.01958475181449432,-0.016355565300051417,-0.11504190682870966
1102088,0-20,-0.01886960623894294,-0.0749100912362294,-0.13337637966806637
160885,0-20,-0.03770162048695505,-0.09515999146531649,-0.13514256733849375
920885,0-20,0.0453175483092399,0.013513175347410263,-0.06704929752885994
1056405,0-20,-0.0014946733092594533,-0.05177344411081941,-0.05598433661511065
231877,0-20,0.021507657438417777,0.0055338205552121905,-0.07015985041364248
674702,0-20,-0.020103320234574645,-0.005219468100879277,-0.08786652592795977
775138,0-20,-0.026141255134218194,-0.07751552831464525,-0.10661808105144302
503401,0-20,-0.006260755846555173,-0.04411849199241496,-0.10245005771992122
988653,0-20,0.0403772614986968,0.018194565533995597,-0.06735850425361456
1029772,0-20,-0.03947290851891064,-0.06340702002432941,-0.12942035232381283
1083108,0-20,0.0034221949641877053,-0.03663330574704046,-0.112673982705035
372070,0-20,0.04108786134190622,-0.02195883445807703,-0.14583817223445528
877845,0-20,0.03499738883978305,0.030165468355802874,-0.07428299547188749
474659,0-20,-0.03936814399630977,-0.064893815994477,-0.14344565912193563
1095633,0-20,-0.013682897988078176,-0.046214550928866185,-0.09653959523421726
971233,0-20,-0.028341715042829792,-0.06965736409854219,-0.15725129092845758
995141,0-20,0.021890413425242602,-0.031507044298762554,-0.11885353716460537
1089498,0-20,0.013910573307844244,-0.0021537612459314667,-0.08874981881094085
937947,0-20,0.03767388444433201,0.008000524928643215,-0.10690912136375558
438455,0-20,0.06207454456132158,0.003149770776918779,-0.08027515220046813
1022769,0-20,0.01238063057934574,-0.015795882386434965,-0.11932519234811133
842223,0-20,0.04405921183591212,-0.010423372784074424,-0.07723605751474188
666792,0-20,-0.027097835103923714,-0.036406069248292476,-0.13061089322250133
801907,0-20,-0.00011095518565458484,-0.04664690039538802,-0.12941707522361667
1049926,0-20,0.02198595089854225,-0.06220620829486459,-0.09661893490561202
282411,0-20,0.04638129708261507,0.013224589396133267,-0.09842036972950148
660957,0-20,0.035854016318912024,-0.0002018115508251872,-0.06569865219678475
788484,0-20,0.023744260880996848,-0.03400418624856353,-0.08471667085142384
866251,0-20,0.010818057474283084,-0.03396575532012318,-0.07262553987725043
907046,0-20,0.00982634635667569,-0.05667890994058275,-0.08443941177589633
574730,0-20,0.01334374503888639,-0.020122233041139168,-0.07806901208505088
995825,0-20,0.008036360981744185,-0.029453013008980747,-0.09096466937159983
988754,0-20,-0.00645921983560984,-0.0295927719928191,-0.07527409389568546
572978,0-20,0.04556869398671075,0.024437338035473235,-0.07164868409653272
933946,0-20,0.013005345143086825,-0.06634007891602103,-0.10392356916151375
1007696,0-20,-0.00570888523556722,-0.05087939624393732,-0.1369009168152534
939866,0-20,-0.027151089987698853,-0.04348843417409384,-0.11165503898776061
906692,0-20,0.024216091049798095,-0.02242996933353532,-0.05978326174805289
842596,0-20,-0.01178428307913646,-0.05590825128039961,-0.07584674984697756
969750,0-20,-0.049655248508062744,-0.07060540561337182,-0.09373511753030338
1009023,0-20,0.019722091740072063,-0.01954574014254418,-0.08410040351720724
1096425,0-20,-0.012097089555609553,-0.037485792664579104,-0.1378363661953782
584500,0-20,0.025010274577857643,-0.024972551277228673,-0.06440963024511429
842108,0-20,0.034179373932519436,-0.05482584923827136,-0.1150763488808638
1087803,0-20,-0.03823724637753248,-0.08819608839585363,-0.1079109249629071
136700,0-20,0.018562587086229362,0.0026071727402144987,-0.1311215019968227
1095988,0-20,-0.0067575176931811524,-0.06146885363330243,-0.1580225566857839
1022132,0-20,-0.013750104704038707,-0.06767745484681537,-0.1252719274537178
1079231,0-20,-0.0015906999673341148,-0.02196972016941897,-0.12071729296027175
1089541,0-20,0.0017295588150643589,-0.006617052666279478,-0.10776948162472763
994070,0-20,0.0146227866320689,-0.04296173527245519,-0.08006783086804128
335711,0-20,0.011162709574025452,-0.013139755075190714,-0.06839971384662988
961705,0-20,-0.030858195740807767,-0.041823711286629095,-0.13126559808837468
1086075,0-20,-0.0016356804533427943,-0.04269546915325274,-0.14849260043282772
893275,0-20,-0.04822677466408267,-0.05638018690756678,-0.1526039729907902
267341,0-20,0.03050532812082818,-0.018012564158364767,-0.13681317455258096
998174,0-20,-0.028507777687498972,-0.039585986767218896,-0.16937364149206166
701390,0-20,-0.011673433024456784,-0.047553643985485054,-0.09231810151327816
914637,0-20,0.00016626948774484292,-0.03011084816859796,-0.09944793363451584
176677,0-20,0.033122490607514196,0.025521874667054315,-0.08485227351138276
1031684,0-20,-0.011529676530641263,-0.03597553702562557,-0.10416190167265277
1094191,0-20,0.06090480959655012,0.015037078716963581,-0.07567188254687343
1011512,0-20,-0.003461690282764036,-0.09239814196296302,-0.1883685692133772
758519,0-20,0.021338952033672455,0.002767035319865635,-0.1107716009531449
1074603,0-20,0.006290403206552223,-0.04101767823478797,-0.09054686646845066
1097359,0-20,0.006082921646387962,-0.035574536148663634,-0.11814091460259815
841521,0-20,0.014501996605013636,-0.08879267368286323,-0.1520535410702383
1012329,0-20,-0.03746261433750586,-0.09239068357547903,-0.09836249478549927
1000459,0-20,0.004309593732148148,-0.021313404383167076,-0.09189900353053665
300674,0-20,0.020337077774506045,-0.013325123458861072,-0.10954685651601809
300312,0-20,-0.006350051038503829,-0.03288025990426965,-0.08966518211032831
326719,0-20,-0.026590778093820433,-0.08380143964142808,-0.12914944595731265
1083340,0-20,-0.002781752529966562,-0.023438404902240167,-0.08808596784906844
659182,0-20,-0.012384538862646174,-0.03186926170133014,-0.1303388945262581
250636,0-20,-0.018513872183192833,-0.056262735843495,-0.12531776202990058
1099670,0-20,-0.027439159336938825,-0.08780993380315777,-0.11532962983894937
988743,0-20,-0.03565843484692492,-0.06329421304206367,-0.12577694191730476
1040409,0-20,-0.006124159312852791,-0.02672650653087822,-0.07649089616316543
260762,0-20,-0.0026221451488879968,-0.04480504907491931,-0.14692962290346556
286160,0-20,0.045306500549266354,0.03332743553814652,-0.07429262522712199
288884,0-20,0.04289910978099493,0.019508449309208274,-0.063645517594485
1100980,0-20,0.02002531805276883,-0.0025188090806407184,-0.10102645724718677
1017348,0-20,-0.021005650680179788,-0.056736856137522954,-0.10532364514002893
1097373,0-20,0.010790473709139038,-0.03826876285739467,-0.10450638394505915
1089804,0-20,-0.06333428776130687,-0.07216737120202117,-0.12224738311971824
1046567,0-20,-0.00745601142851059,-0.046550714685475655,-0.1307143313348494
1086391,0-20,-0.013429522991667173,-0.04390826775388999,-0.12176016417252897
1098787,0-20,-0.009707099726791596,-0.047591790324944844,-0.09323265139519896
1082607,0-20,-0.014355755053924717,-0.02795534892082599,-0.0948490146829687
658498,0-20,-0.046632180158012126,-0.0738314578329152,-0.11419267214073092
1015641,0-20,0.0063961623311699755,-0.016172917432962744,-0.057661011822849266
516413,0-20,-0.04373604079628253,-0.054176404015318244,-0.13951357038097595
818819,0-20,0.024222767839905818,-0.001919511899448275,-0.0730306441049709
901355,0-20,0.0187536777709612,-0.02587787194595184,-0.1053168574724497
1096207,0-20,0.02221910529885912,-0.0481134874820573,-0.13279185443796945
984948,0-20,-0.030059139598818688,-0.07907276682999062,-0.14099805606307406
805900,0-20,0.012759584455379003,-0.042386499835817805,-0.07471711115636574
921348,0-20,0.029755596199230534,-0.0013323370700657738,-0.06448633669213158
587853,0-20,0.0237522349054773,-0.02676876306001407,-0.11295906206271727
694560,0-20,-0.020724906243979168,-0.07257068366210243,-0.10058910373858501
993627,0-20,-0.0023951637927158483,-0.02613725175528593,-0.10603877287526126
1087171,0-20,-0.03282815216280924,-0.05108480788869352,-0.13742230213413184
1082448,0-20,0.005320457739820327,-0.006678775856443499,-0.08522786471369254
1094991,0-20,0.01775041974074809,-0.07894099588493497,-0.10272929501763148
1093941,0-20,0.02187810750473337,-0.02471191840373005,-0.12215741908502326
759515,0-20,0.044320426217593786,-0.0007568659969642514,-0.10396373234261358
1085303,0-20,0.008458964781105659,-0.02429829778105017,-0.10442350667549881
307504,0-20,-0.005427511820585128,-0.07470742972024104,-0.1360736352022696
944181,0-20,-0.01464718453747202,-0.04820887300592231,-0.08132444895663707
1086886,0-20,-0.01580525579574346,-0.049428213812493765,-0.111708879559067
1096823,0-20,0.0022231356704124315,-0.04292310107881553,-0.11338785745472652
255633,0-20,0.04198067735682569,-0.008657499612872509,-0.08042264048424813
914545,0-20,-0.028069374552608627,-0.04491341968967729,-0.0877583309781246
556976,0-20,0.004248025737382317,-0.002645684101843241,-0.08537983751560649
218000,0-20,-0.03808833970625116,-0.07942319241118578,-0.17211861650323154
1075591,0-20,0.021584697717734642,-0.021948645279958618,-0.09293582737527427
1095571,0-20,-0.0067554854409337525,-0.013884634697665495,-0.12093324716387438
1073358,0-20,-0.02260460908517338,-0.05649225038067011,-0.08015227417892518
1101278,0-20,0.03507326160021497,-0.00287022793548186,-0.12394424357519164
860078,0-20,0.034139943767044156,0.002768225698267561,-0.05514872328843561
1089763,0-20,-0.047128890010718724,-0.07950247796213977,-0.15852562751876675
391662,0-20,0.033220755558621355,0.007843506725229495,-0.11945237750475757
831601,0-20,0.00829798748196875,-0.025811228251676185,-0.09598464381962565
664138,0-20,0.04764563486954796,-0.011370627688322216,-0.08861108017276159
993353,0-20,0.014286624026684194,-0.005131203093856014,-0.06250918034494798
997122,0-20,0.023756490548552486,0.00017727195272727002,-0.09165495944591501
1019649,0-20,0.06384152339279568,-0.006393582043168723,-0.07473116891496666
995280,0-20,0.0051321942726312055,-0.020436993176737077,-0.06150547708307525
896479,0-20,0.027419126494765578,-0.036928587402489325,-0.1582179190717249
1015055,0-20,-0.008520187445964483,-0.023679666675643658,-0.06409323703174637
663771,0-20,0.007757752477944852,-0.04173646103283957,-0.08678033583339327
987237,0-20,0.022474938312953427,-0.0035374441120831854,-0.10711165297214903
617611,0-20,0.02561956097516746,-0.0009119447423869683,-0.10208928980713697
1096739,0-20,0.019858013163507413,-0.042888687188230676,-0.11467121432085989
414733,0-20,0.010092121635375961,-0.02611113830846306,-0.10040436464606944
862448,0-20,0.02996696958377485,-0.021170195341261425,-0.12400400849364962
1082265,0-20,0.0035237182747993243,-0.0144897493265609,-0.08069000350682129
1003277,0-20,-0.005737157522138898,-0.012487858753901994,-0.10893009599437062
733186,0-20,0.010413299415552114,-0.03416802396984626,-0.11894018730113261
25344,0-20,0.023419315825224368,-0.00989408420593298,-0.09064053280033785
231298,0-20,0.00585347452413716,-0.07883112735516862,-0.10358613333294958
1037188,0-20,0.012369467320477529,-0.0034588008329015756,-0.10152606882947854
1095523,0-20,0.013332317559387352,-0.053270579933014046,-0.11104746900830989
412319,0-20,0.0027999433946180007,-0.05315519954937769,-0.10459406941296927
570070,0-20,0.03982804368733237,0.013135036168887997,-0.052684472781421195
374799,0-20,0.016360738713820915,-0.025349024936136045,-0.11590546750542957
1083472,0-20,0.014616221320946286,-0.004265494331073214,-0.07955903889574037
866139,0-20,-0.03587280792483068,-0.029022854282641047,-0.1352199961282158
391481,0-20,-0.024154878924923545,-0.05237616731547215,-0.09310109406055457
1096180,0-20,-0.008542233187157359,-0.052984505376941556,-0.11430768365006519
927196,0-20,0.04985821702594906,0.024897795008648693,-0.09102056909790443
845304,0-20,-0.012563916428657545,-0.042883847246814044,-0.09977785724168627
1007550,0-20,0.018847671067874723,-0.05558189708690705,-0.10014238638767556
257885,0-20,-0.01465411931653971,-0.04957103821328497,-0.10691893815685607
320025,0-20,0.025167537988459044,0.002240000579622925,-0.10942941079353581
1054958,0-20,-0.019009431879492705,-0.05727970826004417,-0.17093956571905605
624176,0-20,0.0727749219084726,-0.010131379994316552,-0.0836641879522263
168175,0-20,-0.06414118005254377,-0.1037231323900172,-0.1691433086509667
278658,0-20,0.03798780849292836,-0.004497902829484434,-0.08904412114509533
952452,0-20,0.0019508227672782458,-0.028980263359166907,-0.06795886577256433
290499,0-20,0.02208787593171112,-0.03609393130880954,-0.08447276243132158
1087455,0-20,-0.00241108651062864,-0.0389239351172853,-0.09262387631133076
1025801,0-20,0.044719925512032216,0.005127587522798779,-0.06126328253407317
408563,0-20,0.025481452408951874,-0.02187215585406733,-0.11667054245387265
25534,0-20,0.010792299237893141,-0.03424395754831673,-0.14838423645807527
588829,0-20,0.018910764042823415,-0.0876202134783781,-0.12992556977696065
869891,0-20,0.010055699214572365,-0.025154819172452072,-0.11567046282753717
257335,0-20,-0.020127839412446374,-0.05586516652232676,-0.12714556266523205
1041159,0-20,-0.016193447368550325,-0.057213963991474125,-0.12187353527051842
588888,0-20,-0.002163269798446937,-0.07193203098130792,-0.11967984960676692
868919,0-20,-0.010949079627419794,-0.0333822113132386,-0.11868153178744945
1087047,0-20,0.034384264094139465,-0.0010605231058120855,-0.09556807236424801
1081595,0-20,0.018292736588269118,-0.02459309125875174,-0.09116259916794663
454258,0-20,0.0027756846467402356,-0.0353354476092118,-0.09965874216954503
1060616,0-20,0.01624419202766404,-0.03152849151530727,-0.11761610295294164
301061,0-20,0.046491822255345906,0.019479899802778616,-0.01763568457534113
761096,0-20,-0.003772139052156157,-0.03201447165519411,-0.13652974246604815
992946,0-20,0.006200087914677245,-0.021650546739880983,-0.07165136782609165
1098010,0-20,-0.0364157201950968,-0.03238108441315329,-0.12370084783451726
185009,0-20,-0.004346810705428789,-0.014993030096944582,-0.13402640135214572
940386,0-20,0.00714055879541662,-0.05268197920547612,-0.10309678743589719
247717,0-20,0.03516195896399978,0.010968942113803455,-0.12552043322893172
984434,0-20,-0.010539124244590296,-0.023234861890681732,-0.13374832717940877
1094519,0-20,-0.0031390534284702724,-0.0884437824360052,-0.0870096068491758
1097619,0-20,-0.05809372495191292,-0.05754162918761231,-0.10501802935418836
308032,0-20,-0.013655344326084777,-0.04304814269516359,-0.12577638248427309
283154,0-20,-0.0010549738349689211,-0.030516892487993955,-0.09212329680476185
1046952,0-20,-0.018707312758540866,-0.0719807340638802,-0.06642783193595533
1087589,0-20,-0.0090216143980388,-0.011163651805769382,-0.06403045913362926
688644,0-20,0.01847724844481355,-0.03977942509749989,-0.07824297887212159
1027812,0-20,0.04983065921358698,-0.019023048647500665,-0.06499890668951425
144491,0-20,-0.018440680610904654,-0.07979460970793306,-0.12994999527869158
925571,0-20,-0.029078301435594915,-0.05871798554894618,-0.11474545975951142
1024667,0-20,0.02377146856669982,-0.0232863572689531,-0.07150430202518186
1040312,0-20,0.04604421070267125,-0.028296767348037752,-0.07525907184177633
854785,0-20,0.03315681698015746,-0.004235087493686986,-0.07764512215674302
64960,0-20,0.04096937056369724,-0.03178164273521731,-0.07366899142843297
924047,0-20,0.031222822580552097,-0.021025886962246505,-0.09726435367000233
891719,0-20,-0.01797354326274274,-0.044461424981370255,-0.10673631030995588
948532,0-20,0.059515155849001786,-0.02519219812437487,-0.12528169435642492
54235,0-20,0.007763366480218248,-0.001957755999792383,-0.08139279562062667
1017952,0-20,0.0138534948111137,-0.025634574155141143,-0.10327212569588559
992531,0-20,0.010196733334993446,-0.012694515220624703,-0.11561312723544181
142382,0-20,-0.04124890808523776,-0.1196926514198015,-0.10467933868645607
1057015,0-20,0.04085372578991074,-0.0005684070944370241,-0.09584608486871679
987567,0-20,-0.029579296632455038,-0.05208139889306558,-0.1277589112714887
1065558,0-20,-0.024716016918396595,-0.052596408001254764,-0.0986484523192739
1096944,0-20,0.030096541140259697,-0.0006822437565454963,-0.11144104373997499
278863,0-20,0.013377392775340669,-0.07401790074613371,-0.12780498783757369
80876,0-20,0.01120399622664469,-0.03105041839783979,-0.1218456903169954
842221,0-20,-0.04282894783893865,-0.045561906387816334,-0.13283259028299554
